EJER;SEXO;CCAA;MODELO;M714_1;M714_2;M714_3;M714_4;M714_5;M714_6;M714_7;M714_8;M714_9;M714_10;M714_11;M714_12;M714_13;M714_14;M714_15;M714_16;M714_17;M714_18
2014;1;11;714;377656606,950000;624858955,130000;1002515562,080000;178108213,830000;31591871,500000;23051168,830000;760027092,570000;16539329,410000;1388246,310000;23401511,130000;589636323,910000;327500000,000000;275391683,060000;2532391,950000;1962528,420000;1962528,420000;1962528,420000;464
2014;1;12;714;13166402541,460000;6182481810,330000;19348884351,790000;1461038764,970000;351100074,400000;150360390,700000;17210700815,460000;106075690,880000;71286511,550000;349422178,270000;5924912866,090000;2557800000,000000;3469990895,490000;46072821,410000;26595806,140000;26588766,100000;26588744,250000;3654
2014;1;13;714;29094963919,790000;47965595856,980000;77060559776,770000;8048558283,010000;2819090226,000000;881149565,440000;64679115900,190000;805560108,500000;240627523,460000;2405548396,170000;45695374587,430000;5815600000,000000;40116308344,060000;685838895,810000;363543742,250000;363479726,520000;0,000000;8308
2014;1;14;714;2975644938,300000;3322250133,110000;6297895071,410000;1056503621,330000;190550629,300000;200836814,280000;4780880790,480000;101470476,390000;9231148,560000;148972220,370000;3099425198,710000;1460200000,000000;1704313925,720000;18566009,930000;11329116,760000;11328988,830000;11328988,830000;2086
2014;1;17;714;1022573804,750000;1888214672,890000;2910788477,640000;537978738,050000;105296695,900000;54674076,370000;2202067566,430000;38136606,810000;3311932,710000;74619557,270000;1811970902,240000;726600000,000000;1103272787,620000;12173622,850000;6044001,390000;6043927,660000;6043927,660000;1038
2014;1;77;714;545237812,820000;4756650572,240000;5301888385,060000;3403088846,690000;63128397,360000;54329095,660000;1722838498,140000;21074958,270000;7705838,400000;92851147,900000;4352844107,010000;1992900000,000000;2390841950,620000;20296649,510000;18845177,050000;17279810,600000;17279810,600000;2847
2014;2;1;714;5885764281,050000;13044241287,150000;18930005568,200000;4477980278,620000;1313770647,000000;1077027435,940000;12363172344,160000;427620413,910000;18023276,960000;566181818,680000;12439907405,490000;6391000000,000000;6311090127,270000;62249214,650000;37278402,280000;37250206,100000;37250206,100000;9130
2014;2;2;714;2200065037,530000;5082401310,890000;7282466348,420000;1465624898,790000;453587367,800000;160367218,020000;5283608844,650000;178307712,640000;5165184,480000;189392469,840000;4938627968,420000;2253300000,000000;2740501123,640000;23597263,950000;15031756,570000;15030932,570000;15030932,570000;3219
2014;2;3;714;1189370047,340000;2877593251,420000;4066963298,760000;873774824,360000;275268205,300000;106814687,180000;2871833933,710000;74683701,060000;4070743,910000;135785408,540000;2803827974,150000;1391600000,000000;1440704713,660000;12315365,290000;8494293,800000;8493865,460000;8493865,460000;1988
2014;2;4;714;1919677835,220000;6115979714,750000;8035657549,970000;2348365319,450000;541503737,000000;161899428,690000;4963807741,290000;279977624,270000;7914252,630000;273693183,640000;5899631418,130000;2248400000,000000;3678774358,100000;42696619,560000;21029767,030000;21010370,350000;21010370,350000;3212
2014;2;5;714;3253818017,530000;4237694320,570000;7491512338,100000;1392154290,170000;343560818,500000;191878908,510000;5600997885,470000;92634038,480000;7774846,500000;206072368,970000;4097018037,760000;2011100000,000000;2209818335,260000;19766172,690000;12685622,230000;12684658,150000;12684658,150000;2873
2014;2;6;714;740395601,620000;2898896483,130000;3639292084,750000;932262437,010000;325776892,900000;55048085,380000;2516562087,900000;47674285,080000;2490348,530000;85254840,850000;2835596913,240000;1236200000,000000;1611785753,750000;13940399,260000;9007493,700000;9007493,700000;9007493,700000;1766
2014;2;7;714;1904296107,930000;5480275920,690000;7384572028,620000;1613194209,780000;349139767,000000;125511533,150000;5319083122,130000;125590977,360000;7800838,070000;193391348,130000;5344215130,710000;2632000000,000000;2761768693,650000;21536621,120000;15983313,770000;15973438,250000;15973438,250000;3760
2014;2;8;714;1508279008,220000;2762822654,900000;4271101663,120000;979094552,750000;193625988,000000;90929418,430000;3037986094,140000;79446786,230000;2421875,810000;81222935,760000;2690875181,290000;1351000000,000000;1372157488,760000;10082410,870000;7222188,220000;7222188,220000;7222188,220000;1930
2014;2;9;714;16690900036,720000;49274994069,040000;65965894105,760000;16369993492,180000;4805169514,000000;1187960656,570000;44358502658,210000;2340452480,290000;59442337,780000;1649542480,730000;47671417617,900000;17496500000,000000;30331414702,920000;313254213,340000;171578405,970000;171462094,950000;171412735,160000;34991
2014;2;10;714;8676883791,570000;15991140179,500000;24668023971,070000;5082103750,440000;1085562172,000000;368045647,080000;18248836287,190000;441574459,420000;19889405,610000;507574421,340000;15483559843,560000;6738200000,000000;8891429019,320000;85277799,610000;48416320,670000;48342660,600000;48342558,150000;9626
2014;2;11;714;213917362,570000;675842891,060000;889760253,630000;199077208,710000;31760221,240000;30762933,160000;618800215,780000;15495359,220000;891971,600000;24732565,160000;653918104,970000;340700000,000000;322736622,260000;3679384,020000;2097106,540000;2097106,540000;2097106,540000;482
2014;2;12;714;5412726632,220000;7705047381,470000;13117774013,690000;1752044391,290000;420223145,000000;164651986,760000;10739064116,100000;125026205,830000;16130393,960000;320856919,780000;7521441327,690000;2763600000,000000;4849736178,140000;85486286,260000;39153051,640000;39153051,640000;39153051,640000;3948
2014;2;13;714;20196023430,700000;42936989472,690000;63133012903,390000;8613846733,240000;2763535967,000000;825403888,000000;50933982678,410000;740671340,600000;199051311,190000;1820056951,970000;41494696330,010000;5853400000,000000;35841836766,300000;581879825,670000;297198092,340000;297180129,360000;0,000000;8362
2014;2;14;714;2025992504,930000;3317368160,310000;5343360665,240000;1153139978,670000;205610928,200000;105509560,070000;3853780042,500000;133110108,780000;4870852,890000;92950122,350000;3219232695,450000;1493100000,000000;1774685063,690000;20706717,340000;10678073,280000;10675845,890000;10675845,890000;2133
2014;2;17;714;750232441,120000;2023910995,920000;2774143437,040000;596015560,310000;119918806,900000;50663153,750000;1997549474,930000;42084272,610000;1623848,250000;86207127,190000;1972526272,230000;796600000,000000;1193579102,500000;13163262,670000;6272817,000000;6272786,320000;6272786,320000;1138
2014;2;77;714;405539152,000000;2904271512,320000;3309810664,320000;2020238819,670000;47977480,410000;35846978,520000;1156980100,930000;14992335,380000;19244471,880000;62507957,940000;2773113828,870000;1305500000,000000;1483147441,600000;12973878,770000;12226188,870000;11023287,830000;11023287,830000;1865
2013;1;1;714;8687408256,520000;13827814107,150000;22515222363,670000;4681709426,470000;1252627173,000000;1084721207,090000;15719103097,790000;424969361,190000;30403312,070000;574315982,540000;12846367972,990000;6341300000,000000;6812941398,630000;72494354,080000;45194955,070000;45111754,550000;45111754,550000;9059
2013;1;2;714;3121864357,310000;4570273819,130000;7692138176,440000;1291124029,870000;372548687,300000;154632148,200000;5951827742,600000;129562776,580000;9638579,240000;155352899,950000;4327747960,780000;1995000000,000000;2392914681,320000;20089618,430000;14262421,590000;14257638,750000;14257638,750000;2850
2013;1;3;714;1599964048,650000;2644412480,060000;4244376528,710000;777632030,130000;227295714,400000;102112873,180000;3173331120,670000;57805779,480000;6650469,620000;126844255,630000;2515431725,720000;1239700000,000000;1319403731,250000;11445349,280000;8633045,380000;8632944,630000;8630550,900000;1771
2013;1;4;714;3708329192,590000;7389669320,720000;11097998513,310000;2764553475,810000;686232872,200000;324200363,100000;7414463312,880000;270620805,840000;25083988,860000;299076566,820000;7004896388,270000;2655800000,000000;4398545708,110000;49154206,250000;26979901,650000;26955395,960000;26955395,960000;3794
2013;1;5;714;5562028599,970000;4998472885,170000;10560501485,140000;1493925480,220000;374240990,000000;376676750,040000;8339155097,480000;106003428,570000;19094384,180000;225646344,650000;4710737493,580000;2214800000,000000;2673091515,360000;27015306,170000;15198817,650000;15157299,820000;15157299,820000;3164
2013;1;6;714;849821861,630000;2239965350,220000;3089787211,850000;711314465,670000;225748700,300000;57707768,450000;2201354910,800000;39130775,420000;3521127,460000;76758164,050000;2161399402,820000;972300000,000000;1200045440,420000;10740464,960000;6796474,270000;6796258,650000;6796258,650000;1389
2013;1;7;714;2887698264,660000;5599778076,100000;8487476340,760000;1555445238,990000;347004194,400000;179988067,130000;6446598487,090000;112037589,830000;11072388,450000;182334569,260000;5363209219,200000;2639000000,000000;2807310135,250000;23368005,920000;16402950,520000;16402950,520000;16402950,520000;3770
2013;1;8;714;2044170011,490000;2952116422,080000;4996286433,570000;986647689,570000;188456088,800000;109806763,340000;3726935448,480000;84707396,110000;3689847,300000;84499288,790000;2840950356,550000;1348200000,000000;1528002917,500000;13359019,910000;8812245,250000;8811793,280000;8811793,280000;1926
2013;1;9;714;38053786975,510000;58458728043,160000;96512515018,670000;16372038767,540000;5033136390,000000;1646832099,570000;73795507296,620000;2146165081,410000;214790553,030000;2337181220,500000;55485562241,760000;17629400000,000000;38151432086,500000;472001885,430000;254716597,350000;254590380,530000;254470802,400000;35256
2013;1;10;714;13403375137,820000;16410649583,700000;29814024721,520000;4873600663,100000;997660753,900000;465735359,060000;23384000191,540000;404308564,650000;45560466,940000;640819476,280000;15599292190,860000;6430200000,000000;9400712223,280000;97588097,940000;60480182,080000;60446165,440000;60446165,440000;9186
2013;1;11;714;394884446,170000;636214738,290000;1031099184,460000;186538568,170000;31807554,020000;26487154,500000;776619457,330000;17404429,870000;1389974,580000;22659600,010000;598264005,960000;338100000,000000;272752373,920000;2426421,730000;1958905,380000;1958905,380000;1958905,380000;479
2013;1;12;714;12405898830,670000;5965400170,450000;18371299001,120000;1436783312,130000;333108426,900000;138347360,380000;16295597610,270000;97355258,450000;70518180,340000;332697279,570000;5650273982,160000;2512300000,000000;3236575369,250000;41380064,410000;23503509,190000;23495683,550000;23495683,550000;3589
2013;1;13;714;28531038574,080000;44725784375,900000;73256822949,980000;7754147379,170000;2577017365,000000;933758630,450000;61129163887,490000;713024821,190000;208778415,110000;2517949816,580000;42465095202,740000;5628700000,000000;37087348256,380000;626578673,710000;337990903,080000;337915629,600000;0,000000;8041
2013;1;14;714;2822055194,570000;3353924370,180000;6175979564,750000;1088221590,650000;185308288,200000;192212727,670000;4622718158,110000;101544726,350000;7045113,880000;164237248,090000;3148057127,370000;1456700000,000000;1749396028,020000;19017070,790000;12266098,100000;12265687,110000;12265687,110000;2081
2013;1;17;714;1019353512,160000;1844578351,050000;2863931863,210000;533790998,580000;103159299,400000;52990461,140000;2156622673,810000;34972601,420000;2923658,480000;82631469,780000;1768588224,420000;718900000,000000;1067791624,420000;11671832,960000;6743777,770000;6743694,690000;6743694,690000;1027
2013;1;77;714;443969992,900000;4312129306,350000;4756099299,250000;3011816369,390000;65197999,400000;51783436,010000;1554105629,560000;21460102,880000;7927594,530000;109006166,880000;3975591325,270000;1782900000,000000;2219683601,950000;20696720,510000;18236360,880000;16379960,650000;16379967,970000;2547
2013;2;1;714;5781694532,090000;13335439893,160000;19117134425,250000;4890928704,760000;1422119843,000000;1025623693,340000;12231322693,270000;425279835,430000;16477891,060000;527501607,450000;12696858244,100000;6594700000,000000;6360049997,680000;60995323,040000;38112166,290000;38091159,830000;38091159,830000;9421
2013;2;2;714;2174873075,830000;4874544101,750000;7049417177,580000;1454753407,740000;439381944,900000;148761921,370000;5091271501,030000;166394949,010000;4921964,230000;183313434,200000;4715003851,030000;2161600000,000000;2612776096,550000;22448952,440000;14714059,920000;14713096,720000;14713096,720000;3088
2013;2;3;714;1144158256,920000;2814995534,410000;3959153791,330000;879155905,480000;273138196,900000;99590188,260000;2774216573,620000;84274568,920000;3764241,920000;118152313,130000;2741459300,910000;1377600000,000000;1387683958,430000;11408533,160000;8022436,210000;8021795,740000;8021795,740000;1968
2013;2;4;714;1700856326,180000;5774992566,530000;7475848892,710000;2323637276,080000;537518740,800000;126810599,780000;4540343191,430000;229943620,070000;8201703,610000;246912501,740000;5581922117,470000;2170700000,000000;3436363382,830000;38677438,210000;19998459,630000;19991831,850000;19991831,850000;3101
2013;2;5;714;3016301596,310000;4248294107,010000;7264595703,320000;1457505148,960000;345567163,300000;194657632,970000;5329347916,340000;81372390,860000;7990744,880000;193721869,310000;4100435963,920000;2049600000,000000;2179934407,540000;19034650,690000;12269736,760000;12268719,880000;12268719,880000;2928
2013;2;6;714;698307180,590000;2795267504,280000;3493574684,870000;911372057,030000;319831915,000000;51578554,320000;2405332095,350000;44964482,770000;2389032,850000;77938462,550000;2721669184,060000;1194200000,000000;1538110543,970000;13618005,650000;9044113,410000;9044113,410000;9044113,410000;1706
2013;2;7;714;1946964530,970000;5422399369,950000;7369363900,920000;1625485521,720000;344116544,900000;124346510,870000;5318663169,140000;123681853,500000;7635536,110000;169551309,580000;5280960968,670000;2593500000,000000;2743137692,410000;23041969,050000;18186419,210000;18186408,180000;18186408,180000;3705
2013;2;8;714;1537043518,960000;2787791825,810000;4324835344,770000;1032892649,110000;204136891,500000;92535569,740000;3049472933,450000;72457491,350000;2174167,440000;75302533,690000;2710633201,640000;1345400000,000000;1396383618,930000;10712540,990000;7300234,150000;7300234,150000;7300234,150000;1922
2013;2;9;714;16303121077,330000;46900759619,250000;63203880696,580000;15923073626,130000;4549548446,000000;1133838617,640000;42335766743,510000;2113759364,730000;58052112,640000;1639390232,150000;45369944669,050000;16891200000,000000;28641065926,560000;294115744,550000;167058453,520000;166929377,890000;166865903,090000;33780
2013;2;10;714;8779567784,090000;15935046205,560000;24714613989,650000;5256184415,490000;1091305603,000000;340554328,860000;18187227307,380000;424601519,280000;20099305,700000;485947112,990000;15421097941,640000;6669600000,000000;8908573681,250000;87115538,230000;51475744,600000;51414114,610000;51414003,960000;9528
2013;2;11;714;259328983,290000;711421882,350000;970750865,640000;212956078,680000;33043886,090000;27759727,990000;690713191,440000;13928599,710000;1263136,980000;24130130,840000;689391901,380000;362100000,000000;338215985,620000;3792043,160000;2285264,730000;2285264,730000;2285264,730000;513
2013;2;12;714;5271797920,410000;7584537519,310000;12856335439,720000;1719253112,200000;400168574,500000;155643772,200000;10524843318,950000;117579473,640000;13822758,120000;325193004,640000;7326477193,340000;2709000000,000000;4703153553,450000;82994600,510000;35747510,550000;35745180,010000;35745180,010000;3870
2013;2;13;714;19991768574,310000;38790210612,340000;58781979186,650000;8697181094,520000;2744515491,000000;791556309,790000;46602547797,930000;674833196,030000;139786296,800000;1876074491,590000;37393131549,160000;5678400000,000000;31925511705,990000;498956694,070000;274212774,430000;274149951,920000;0,000000;8112
2013;2;14;714;1999649864,140000;3296497099,880000;5296146964,020000;1149373291,600000;196296159,300000;90406862,400000;3820505956,200000;120615605,850000;4265035,070000;110980219,270000;3192341792,630000;1471400000,000000;1766238008,820000;20605658,870000;11260658,440000;11260658,440000;11260658,440000;2102
2013;2;17;714;758539767,660000;1971478245,810000;2730018013,470000;582093624,140000;117426290,300000;50981039,230000;1960489258,620000;41571260,190000;1492853,970000;93389977,320000;1917457456,630000;781200000,000000;1155143727,720000;12678019,280000;6893351,800000;6893321,540000;6893321,540000;1116
2013;2;77;714;386936566,290000;2645907172,300000;3032843738,590000;1856656919,290000;50757767,380000;42348332,090000;1056390194,050000;17782253,950000;5349479,440000;54316559,770000;2514922463,760000;1184400000,000000;1347402740,210000;11636807,710000;10959233,230000;9630318,020000;9630318,020000;1692
2012;1;1;714;8480694773,220000;14073769160,370000;22554463933,590000;4755326480,150000;1254048520,000000;1090065238,440000;15620850910,580000;422294267,330000;35940687,300000;629986349,840000;13010837779,780000;6414800000,000000;6903284918,370000;73943721,130000;46068134,980000;46019907,720000;46019907,720000;9164
2012;1;2;714;3096740324,900000;4181250802,030000;7277991126,930000;1055767688,330000;284589842,900000;127802475,700000;5805096500,580000;120401179,390000;9769751,940000;159153530,990000;3981065756,560000;1879500000,000000;2168314396,220000;18888265,490000;12868039,570000;12866675,600000;12866675,600000;2685
2012;1;3;714;1620711220,100000;2708070553,540000;4328781773,640000;737833225,640000;214506285,600000;86244411,340000;3311465912,790000;56362362,670000;8364805,170000;128511056,030000;2566162743,440000;1213800000,000000;1395056551,860000;14715869,090000;9224829,820000;9224806,570000;9224806,570000;1734
2012;1;4;714;3321172634,560000;6904129827,670000;10225302462,230000;2441311243,340000;609546541,100000;264257365,980000;7017672810,640000;174676896,620000;24249865,110000;303134280,540000;6534411591,150000;2503200000,000000;4084307062,580000;45769927,140000;26524899,120000;26516565,950000;26516565,950000;3576
2012;1;5;714;5357365907,580000;5028625787,810000;10385991695,390000;1495759452,590000;370825029,600000;366801474,430000;8120572127,880000;88691649,260000;20311625,530000;293855365,730000;4740133838,940000;2216900000,000000;2700731108,850000;27896144,200000;16226091,550000;16198507,690000;16198507,690000;3167
2012;1;6;714;828437896,900000;2109899682,710000;2938337579,610000;680339159,160000;211545667,500000;60403788,800000;2088984003,540000;33444586,830000;3384656,590000;71781384,690000;2036453543,150000;917000000,000000;1133402858,800000;10273194,100000;6783841,300000;6783789,850000;6783789,850000;1310
2012;1;7;714;2806840138,800000;5589068849,400000;8395908988,200000;1589308514,920000;348986420,300000;178722573,910000;6314396527,470000;104377400,210000;12595417,400000;196508554,280000;5320530890,940000;2652300000,000000;2759032737,510000;22912784,740000;16732756,700000;16732486,390000;16732486,390000;3789
2012;1;8;714;2136257792,930000;2929131453,640000;5065389246,570000;974185195,480000;184871923,400000;117913277,960000;3800158785,140000;76708412,190000;4038455,630000;92385120,180000;2801956703,040000;1351000000,000000;1488230612,430000;12539884,190000;8595316,350000;8594971,050000;8594971,050000;1930
2012;1;9;714;36094718118,730000;57297974499,440000;93392692618,170000;16044489803,690000;4933280504,000000;1655742554,520000;70769107297,840000;2130853405,850000;234696261,840000;2557803292,780000;54184157392,450000;17165000000,000000;37329888187,820000;463544974,340000;262495264,100000;262451168,620000;262355250,280000;34330
2012;1;10;714;13117091592,200000;16283706341,200000;29400797933,400000;4782137133,110000;974371370,800000;443845076,730000;23080185987,780000;389279985,370000;43126307,860000;662223442,580000;15424892264,850000;6355300000,000000;9319418156,970000;97730909,140000;64440441,820000;64416302,150000;64361736,310000;9079
2012;1;11;714;501822980,370000;662423013,140000;1164245993,510000;193844098,140000;33893654,350000;30645799,390000;896767945,490000;16893684,530000;1804761,630000;24289704,330000;623740129,560000;355100000,000000;282434737,270000;2552637,470000;2090582,720000;2090582,720000;2090582,720000;504
2012;1;12;714;12121669795,150000;5786135691,800000;17907805486,950000;1439356943,310000;337459461,800000;145042007,980000;15774776988,740000;100242667,370000;64183868,760000;384203010,790000;5494939454,260000;2491300000,000000;3108673923,970000;32263898,430000;19662172,620000;19660874,270000;19660874,270000;3559
2012;1;13;714;26514351685,790000;41788157884,030000;68302509569,820000;7443970904,890000;2765528092,000000;861900659,150000;56390693074,330000;670973662,330000;200217114,530000;2734754154,590000;39657271895,220000;5457900000,000000;34478223915,830000;580844164,670000;338837415,720000;338807791,930000;0,000000;7797
2012;1;14;714;2666551829,840000;3438109571,440000;6104661401,280000;1113423687,370000;184915436,500000;187344886,400000;4528732833,410000;96386034,740000;7594526,120000;171179433,240000;3211286421,180000;1458800000,000000;1807187518,570000;16973823,320000;11362806,350000;11362734,280000;11362734,280000;2084
2012;1;17;714;1025478251,780000;1749870897,130000;2775349148,910000;519790202,530000;101074982,200000;49825716,530000;2083845739,330000;32267308,120000;3056196,330000;86563986,070000;1671441159,920000;704200000,000000;988420399,100000;10833844,770000;5828226,910000;5828226,910000;5828226,910000;1006
2012;1;77;714;430743600,600000;3688782764,340000;4119526364,940000;2611112863,270000;89167241,830000;50607841,400000;1343382077,880000;20740310,140000;6763351,490000;86919920,760000;3384252066,250000;1557500000,000000;1861292703,840000;16588891,850000;14887376,020000;12946413,170000;12547414,760000;2225
2012;2;1;714;5498437772,530000;13357111820,570000;18855549593,100000;4952575170,950000;1415196628,000000;982468761,510000;11930033593,120000;387285226,530000;17077213,440000;586109627,620000;12656637384,510000;6578600000,000000;6336299626,120000;60587243,500000;38032994,160000;38013871,910000;38013871,910000;9398
2012;2;2;714;2177159260,770000;4404144024,080000;6581303284,850000;1168828440,520000;317837787,000000;124844365,490000;4956793377,430000;147696338,550000;4899688,560000;178241074,300000;4243913750,920000;2008300000,000000;2292531295,900000;19554386,270000;13270562,110000;13269748,390000;13269748,390000;2869
2012;2;3;714;1201288072,740000;2793468951,950000;3994757024,690000;827732472,670000;242533687,300000;91915651,280000;2866304767,210000;81569687,710000;3541090,940000;123693354,880000;2685560204,500000;1336300000,000000;1373426925,440000;12589314,890000;8936239,640000;8936218,940000;8933530,490000;1909
2012;2;4;714;1418473354,120000;5161979556,670000;6580452910,790000;1958425573,130000;457497465,200000;95191714,130000;4126233192,160000;158194019,710000;8978671,460000;233429740,200000;4972824322,510000;1983800000,000000;3017452013,620000;34171444,410000;18112480,560000;18099253,820000;18099253,820000;2834
2012;2;5;714;2983162245,540000;4277217777,540000;7260380023,080000;1471076668,540000;345374985,400000;191838156,510000;5301007961,050000;64575177,300000;8187983,430000;223694076,270000;4114833575,150000;2044700000,000000;2201701830,160000;19622540,180000;12311696,560000;12310977,160000;12310977,160000;2921
2012;2;6;714;631149489,080000;2571989693,860000;3203139182,940000;873432904,950000;304935176,100000;57940169,620000;2152181270,720000;40746494,830000;2523860,280000;76314482,540000;2514272981,520000;1134700000,000000;1391542436,820000;11823805,680000;8220118,810000;8220118,810000;8220118,810000;1621
2012;2;7;714;1899864559,760000;5449284658,550000;7349149218,310000;1642011732,990000;346865941,400000;128323883,580000;5270038981,130000;116275561,520000;9475229,880000;183023829,210000;5280514965,040000;2594900000,000000;2743092736,460000;23824653,600000;19495219,090000;19495164,930000;19495164,930000;3707
2012;2;8;714;1499750988,680000;2750817932,110000;4250568920,790000;995238981,150000;194890455,900000;94700300,090000;3004638726,130000;66318521,570000;2434125,700000;87238266,160000;2670108009,420000;1336300000,000000;1367798817,350000;10719008,140000;7332610,210000;7332553,880000;7332553,880000;1909
2012;2;9;714;14812266941,910000;45442189261,350000;60254456203,260000;15451082784,510000;4409489789,000000;1134409885,980000;39938351202,730000;1953413946,850000;56161162,160000;1721037211,820000;43840693588,640000;16188500000,000000;27816699536,210000;292511417,550000;170365216,970000;170166661,090000;170102654,230000;32377
2012;2;10;714;8711275833,470000;15585658400,470000;24296934233,940000;5199260408,910000;1058326257,000000;574970384,580000;17612583710,130000;378318345,850000;30600624,250000;501200760,240000;14975846562,810000;6507900000,000000;8637855121,790000;84227686,400000;55312117,710000;55247378,460000;55245951,330000;9297
2012;2;11;714;339147870,770000;705563633,500000;1044711504,270000;212814669,400000;34738400,580000;28491692,580000;763167994,460000;14941633,970000;1061073,920000;24234439,940000;684758322,680000;367700000,000000;326283320,970000;3647221,100000;2267430,080000;2267430,080000;2267430,080000;521
2012;2;12;714;5040875126,190000;7318290672,250000;12359165798,440000;1688702790,590000;387001204,400000;155276781,150000;10064333003,190000;106999770,310000;14503108,800000;329350344,430000;7110145181,600000;2645300000,000000;4561402395,390000;66870358,430000;30053956,060000;30052897,070000;30052897,070000;3779
2012;2;13;714;19333565473,800000;35908457480,150000;55242022953,950000;8129953230,830000;2635990517,000000;810202069,580000;43615368704,500000;622551249,460000;131982571,290000;1931965128,350000;34678538500,140000;5451600000,000000;29468641919,610000;459319109,140000;263036979,580000;263005201,950000;0,000000;7788
2012;2;14;714;1906979383,510000;3284011072,170000;5190990455,680000;1142213928,610000;195689260,700000;85569131,910000;3718325260,030000;115329649,240000;5220254,930000;124332230,970000;3173008713,060000;1449000000,000000;1770493398,660000;17408415,710000;10293862,580000;10293862,580000;10293862,580000;2070
2012;2;17;714;722668243,940000;1850902146,300000;2573570390,240000;558477703,690000;111273040,000000;47291750,490000;1839127507,230000;35574463,770000;1741582,180000;91357382,880000;1795587681,040000;753200000,000000;1061677568,240000;11701716,350000;6080686,000000;6080686,000000;6080686,000000;1076
2012;2;77;714;277883877,850000;2333819662,530000;2611703540,380000;1589051446,050000;57959212,270000;34140307,040000;917423778,050000;19087886,210000;2876859,050000;49123263,980000;2226359268,060000;1042800000,000000;1201069682,050000;10999638,200000;9999297,290000;8664578,690000;8549370,440000;1490
2011;1;1;714;9284264411,330000;14108859802,280000;23393124213,610000;4608054084,040000;1196541671,000000;1035919986,160000;16670460684,490000;368104732,500000;34210046,000000;676374680,510000;13057288586,700000;6330100000,000000;7049246458,680000;70908484,380000;49133779,830000;49118543,460000;49118543,460000;9043
2011;1;2;714;3052603685,190000;4231249099,160000;7283852784,350000;1034989258,300000;280012015,900000;127310552,940000;5844916654,450000;97856743,780000;10502108,650000;168277466,230000;4027661414,050000;1871800000,000000;2230155611,400000;20650826,660000;14790391,810000;14789075,620000;14789075,620000;2674
2011;1;3;714;1802435176,280000;2898829733,880000;4701264910,160000;749098481,890000;217098360,500000;91767872,210000;3636099668,480000;59100468,920000;8148197,430000;157050221,230000;2759226752,290000;1227800000,000000;1574163289,720000;16116909,850000;12726844,780000;12726802,160000;12726802,160000;1754
2011;1;4;714;1424484096,760000;1814823132,310000;3239307229,070000;529537225,930000;129808633,800000;71093936,880000;2514169100,470000;39070894,830000;8432198,250000;77003872,710000;1707663078,060000;419300000,000000;1322407532,580000;16675460,090000;11787496,010000;11787496,010000;0,000000;599
2011;1;5;714;5137312156,410000;4932527884,250000;10069840040,660000;1426526198,810000;347689062,800000;350059587,720000;7865530009,580000;71976409,510000;19802709,520000;335945125,530000;4649149331,280000;2141300000,000000;2687900780,570000;28162724,330000;17691023,240000;17663624,080000;17663624,080000;3059
2011;1;6;714;797879188,320000;2081000949,120000;2878880137,440000;652211830,610000;216104075,400000;57997622,720000;2058904515,650000;32074379,160000;4774787,660000;72917001,640000;2005523852,520000;922600000,000000;1104233814,460000;9894173,850000;7649570,550000;7649570,550000;7649570,550000;1318
2011;1;7;714;2737601309,310000;5591160965,230000;8328762274,540000;1547546122,930000;334320873,200000;183947991,170000;6284671236,590000;95893876,440000;14138245,480000;202564801,920000;5309190957,330000;2575300000,000000;2818053585,920000;24334730,030000;18340253,910000;18340241,590000;18340241,590000;3679
2011;1;8;714;2254676375,510000;3041579534,410000;5296255909,920000;946839895,940000;181584050,100000;128265122,450000;4029066360,920000;63116875,650000;4343815,840000;124623846,830000;2916416304,710000;1374100000,000000;1581439541,950000;14020106,830000;10361209,170000;10361209,170000;10361209,270000;1963
2011;1;9;714;34485716430,720000;49734703843,690000;84220420274,410000;12847315868,560000;3816816292,000000;1520915373,410000;65086515879,130000;1439326061,340000;216157776,240000;3110189315,760000;47034119966,470000;16746800000,000000;30868545923,760000;389820303,870000;245590567,090000;245523805,390000;245439483,840000;23924
2011;1;10;714;8641128522,320000;6373854420,330000;15014982942,650000;1556439621,510000;322131389,400000;200125618,480000;12792527470,840000;96295941,170000;19594161,540000;350000129,110000;6023680755,530000;1749300000,000000;4455532339,630000;57461745,940000;39737612,300000;39737612,300000;0,000000;2499
2011;1;11;714;529725894,590000;676168691,450000;1205894586,040000;175142247,920000;33261126,440000;34140902,270000;951290075,970000;12796865,100000;1752322,590000;30772172,190000;641020681,490000;358700000,000000;298601155,510000;1914316,370000;1809623,430000;1809623,430000;1809623,430000;510
2011;1;12;714;8065190460,230000;5670998230,300000;13736188690,530000;1387004218,070000;323583563,500000;162314865,200000;11643323296,460000;94609897,370000;58896476,090000;390039937,360000;5294208240,070000;2426200000,000000;2970693961,840000;29479341,850000;20993873,880000;20993873,880000;20993873,880000;3466
2011;1;13;714;23488439629,070000;32406107420,790000;55894547049,860000;5600138334,740000;1967206909,000000;765571580,150000;46761170690,600000;524534111,230000;181277292,840000;2061855040,310000;30499688553,360000;861252000,000000;29655926312,960000;473469937,710000;289518038,070000;289317967,870000;0,000000;7510
2011;1;14;714;2607923062,970000;3325200440,950000;5933123503,920000;1061496221,880000;171405016,200000;169642055,820000;4439638910,040000;75867973,250000;8308439,530000;178169903,400000;3105936406,710000;1397200000,000000;1764952958,860000;16611081,560000;11873996,910000;11873996,910000;11873996,910000;1996
