EJER;CCAA;SECTOR;TIPOPER;MODELO;M390_1;M390_2;M390_3;M390_4;M390_5;M390_6;M390_7;M390_8;M390_9;M390_10;M390_11;M390_12;M390_13;M390_14;M390_15;M390_16;M390_17;M390_18;M390_19;M390_20;M390_21;M390_22;M390_23;M390_24;M390_25;M390_26;M390_27;M390_28;M390_29;M390_30;M390_31;M390_32;M390_33;M390_34;M390_35;M390_36;M390_37;M390_38;M390_39
2012;8;5;1;390;12915720773,480000;1864446633,480000;1872507908,730000;1434067222,680000;42111086,460000;38004629,360000;110680128,560000;11279609,050000;51233219,730000;1686817126,310000;185690782,420000;443915,990000;13194133666,410000;12089147189,710000;430972554,310000;377135438,430000;22514689,030000;247473836,040000;1867912798,680000;14155120948,030000;12063390275,900000;12221194879,990000;1943490545,880000;235188196,910000;-136786741,480000;186134698,410000;NULL;222951403,930000;158573669,860000;195390375,380000;301595931,360000;71360036,220000;36730336,210000;28931289,630000;36816705,530000;7783642,480000;13783169,520000;14012;26
2012;8;6;0;390;12276055,000000;2236178,280000;2236201,790000;1108370,070000;95013,960000;245,590000;1541,150000;729,770000;0,000000;1205528,680000;1030673,110000;0,000000;12977347,340000;12245883,180000;335070,220000;215765,900000;36912,090000;69035,620000;5547819,960000;12877875,970000;12244862,070000;6246601,380000;6605498,280000;514136,880000;539960,190000;1030673,110000;NULL;1031185,450000;950988,940000;951501,280000;1163506,920000;0,000000;116225,560000;96223,060000;512,340000;0,000000;0,000000;583;0
2012;8;6;1;390;237064478,040000;28231771,600000;28233508,400000;24259332,500000;1407947,910000;48065,620000;380545,350000;310754,630000;31296,020000;26423229,070000;1810279,330000;0,000000;242212211,770000;231083156,630000;6207781,680000;1884081,650000;2118848,210000;920404,200000;39394973,360000;244249944,580000;231063731,590000;190752524,420000;53514551,210000;8026375,950000;5832629,310000;1810279,330000;NULL;1835847,650000;690771,760000;716340,080000;8949779,780000;176767,150000;4694410,140000;1228347,790000;25568,320000;267111,840000;2426665,820000;795;3
2012;8;7;0;390;14562189,730000;2679080,790000;2679091,990000;924465,290000;82179,010000;5874,420000;366,610000;796,320000;321,300000;1011544,110000;1667547,880000;0,000000;15544735,410000;14508682,690000;0,000000;180457,950000;688892,720000;15300,000000;8798344,930000;15371846,130000;14497654,000000;5389882,830000;10057788,920000;494463,770000;174919,920000;1667547,880000;NULL;1668250,810000;1596869,190000;1597572,120000;1696537,100000;0,000000;46296,160000;53900,730000;702,930000;0,000000;0,000000;657;0
2012;8;7;1;390;120860289,090000;21841029,250000;21841029,250000;27769417,370000;85430,950000;497,960000;25005,690000;25293,240000;17,300000;28116954,530000;-6275925,280000;0,000000;1448022076,360000;56270401,580000;1287,120000;690422,650000;1389432608,880000;1618846,970000;-29345106,170000;1510459627,860000;56270361,580000;222006046,150000;1288462130,870000;5241919,880000;554985,280000;-6275925,280000;NULL;-6275925,280000;-6444719,260000;-6444719,260000;5176909,670000;239533,210000;83005,600000;87709,660000;0,000000;878166,070000;12089294,280000;229;3
2012;8;8;0;390;279947991,600000;50352666,380000;50349526,480000;16318657,460000;1772505,170000;83132,900000;93749,100000;12638,200000;7830,630000;18228693,710000;32120832,770000;29784,850000;300752485,310000;279097910,390000;779911,320000;1217464,910000;15375903,700000;1035339,330000;176572260,150000;297186670,480000;278629244,170000;96542020,970000;200695093,970000;10405904,630000;1436497,420000;32150617,620000;NULL;32164172,180000;30732442,500000;30745997,060000;33718004,810000;68730,760000;1304403,150000;1617698,600000;13554,560000;0,000000;0,000000;10627;0
2012;8;8;1;390;866430686,200000;151983313,070000;151997291,290000;77507727,410000;7571682,000000;782949,250000;2923807,920000;229308,290000;448759,610000;89322791,390000;62674499,900000;1011,400000;958165183,740000;834112467,190000;56930839,280000;34307237,820000;21807763,440000;17966231,490000;345481725,610000;947225322,870000;825146060,880000;481516736,260000;466615586,470000;43388246,230000;57477252,950000;62675511,300000;NULL;63409940,410000;55938870,380000;56673299,490000;73580468,510000;5369838,660000;7847217,910000;5505851,510000;734429,110000;1154081,490000;72639,260000;5218;16
2012;8;9;0;390;17383923,250000;2698165,740000;2698185,040000;1253089,000000;258874,340000;966,910000;1515,040000;0,000000;3,230000;1493961,820000;1204223,220000;66895,330000;19640006,490000;17153079,390000;11704,970000;87436,550000;2075529,220000;29802,580000;9038800,250000;20462086,500000;17029885,950000;8144059,350000;12178010,810000;1608547,660000;85453,130000;1271118,550000;NULL;1272141,760000;1099961,850000;1100985,060000;1467567,330000;0,000000;185956,240000;180851,470000;1023,210000;0,000000;0,000000;1137;0
2012;8;9;1;390;268629565,220000;28727484,580000;28725059,630000;20854106,590000;2667064,150000;193404,960000;114921,070000;6108,680000;194,380000;23740704,120000;4984355,510000;4969,210000;392745162,110000;274306822,990000;76308,120000;1575137,340000;115408625,140000;2088296,450000;114625841,890000;392586183,130000;273558788,650000;158720656,530000;233903501,650000;21380040,150000;925294,030000;4989324,720000;NULL;4998510,250000;1821850,060000;1831035,590000;11102135,040000;914313,300000;5912962,580000;2939833,420000;9185,530000;495488,320000;8572,480000;1687;3
2012;8;10;0;390;437717878,970000;48714697,040000;48718825,780000;42520742,630000;2621401,700000;151677,830000;24073,720000;7960,200000;1623,230000;45239235,650000;3479590,130000;2437723,510000;457762020,120000;437408526,820000;133527,900000;440546,370000;5233242,240000;162622,970000;170025740,110000;619240601,390000;437178725,810000;425142510,310000;190621821,540000;17869202,240000;343898,180000;5917313,640000;NULL;5928735,990000;1772146,320000;1783568,670000;13135998,950000;19537,190000;6932138,830000;4414160,050000;11422,350000;0,000000;0,000000;16258;0
2012;8;10;1;390;891732221,000000;95664913,320000;95672585,830000;80762031,980000;6323600,800000;433853,380000;386987,940000;144425,720000;20215,180000;87935856,590000;7736729,240000;316554,310000;961980566,090000;887415409,030000;890039,210000;731471,900000;71878717,060000;416161,040000;300506926,400000;984217140,490000;886160488,990000;585919012,240000;398216336,750000;35753842,020000;-1275010,600000;8053283,550000;NULL;8150679,200000;1981224,750000;2078620,400000;17595987,930000;921216,720000;8278105,630000;6389064,860000;97395,650000;27778,680000;53600,050000;5491;2
2012;8;99;0;390;3402340,130000;638580,080000;638580,080000;20496,080000;10513,380000;1540,230000;0,000000;0,000000;0,000000;32549,690000;606030,390000;0,000000;3367504,360000;3391492,360000;0,000000;0,000000;0,000000;0,000000;3224250,430000;3370063,850000;3367504,360000;112449,830000;3257614,020000;41793,240000;-123,250000;606030,390000;NULL;606052,580000;593162,630000;593184,820000;609367,880000;0,000000;12749,660000;5926,540000;22,190000;2260,740000;0,000000;340;0
2012;8;99;1;390;4454697,680000;796713,030000;796713,030000;450776,580000;27633,870000;1284,980000;0,000000;0,000000;228,650000;476486,550000;320226,480000;0,000000;4550386,900000;4497216,250000;0,000000;0,000000;53225,430000;0,000000;1771349,360000;4570073,400000;4497161,470000;2525260,270000;2044813,130000;160365,240000;0,000000;320226,480000;NULL;320226,480000;239363,720000;239363,720000;379407,270000;0,000000;63684,000000;76694,400000;0,000000;0,000000;0,000000;159;0
2012;9;1;0;390;489312476,990000;49587775,770000;49620793,180000;39610458,450000;6752526,400000;80812,100000;250505,890000;8961,530000;296461,740000;46940546,210000;2680246,970000;-1100080,630000;582922555,860000;485921372,200000;3008648,950000;1522413,250000;8979366,810000;5044735,830000;155378728,320000;614122090,140000;484126131,680000;403631340,310000;210446328,330000;49131047,030000;1932445,890000;1580166,340000;NULL;1615182,760000;-1345362,720000;-1310346,300000;20700880,710000;531487,760000;18176310,270000;3340431,550000;35016,420000;0,000000;0,000000;13545;0
2012;9;1;1;390;3666179904,420000;323219044,130000;323686784,790000;315014071,600000;25593594,630000;2120502,930000;12407267,540000;666910,050000;6391607,710000;362225205,580000;-38538420,790000;-799884,670000;3811644781,480000;3540482360,500000;151566426,030000;68626065,410000;19124194,980000;10553975,060000;381898875,870000;3922132949,500000;3531161943,880000;3301318942,490000;623489000,110000;149867249,640000;100490106,240000;-39338305,460000;NULL;-37947892,580000;-48235889,480000;-46845476,600000;34761370,760000;32695614,040000;38676328,050000;9477910,660000;1390412,880000;391128,020000;2539002,350000;6966;13
2012;9;2;0;390;31848214,890000;5181694,550000;5184894,000000;3148453,550000;296587,850000;1276,080000;33249,970000;0,000000;1114,120000;3469691,270000;1715202,730000;0,000000;33328878,640000;31091991,140000;105117,690000;1079044,400000;467097,820000;624383,870000;12698489,710000;33005887,790000;30963066,640000;17927890,800000;15077996,990000;1492377,180000;980483,730000;1715202,730000;NULL;1720199,450000;1424744,910000;1429741,630000;2297537,750000;0,000000;581111,070000;292159,490000;4996,720000;0,000000;0,000000;822;0
2012;9;2;1;390;17532222117,320000;2948319456,040000;2948323205,300000;2276799563,640000;76765501,660000;8068347,760000;31183496,920000;24607253,470000;22588,000000;2416861378,330000;531461826,970000;-1125,950000;17533936024,240000;17097488582,380000;123108713,280000;92709232,320000;52695048,500000;190726919,920000;4312995229,100000;17443563050,530000;17075407555,220000;12931923952,090000;4512066233,340000;410024435,590000;-82232929,590000;531460701,020000;NULL;537110500,180000;505201300,340000;510851099,500000;367480092,120000;55354430,490000;20168121,250000;19190460,520000;5649799,160000;338655520,780000;106222642,540000;3699;104
2012;9;3;0;390;587339871,770000;98743340,200000;99142674,650000;60785150,220000;2235160,450000;1138495,810000;1597781,780000;33917,870000;454436,050000;66503447,480000;32639227,170000;18980619,960000;712533732,890000;576524048,920000;14795835,450000;11929827,210000;5872331,220000;2940247,860000;288873273,970000;893641544,460000;575653287,990000;524406108,980000;316593725,330000;15706620,590000;10627942,430000;51619847,130000;NULL;52328293,840000;49022013,960000;49730460,670000;55746067,770000;873464,860000;2853908,620000;2999063,040000;708446,710000;0,000000;0,000000;14996;0
2012;9;3;1;390;87068295844,140000;13390988960,070000;13415216211,840000;9278455240,840000;316771434,630000;889089653,780000;2696080269,840000;399700835,460000;28164400,820000;13604149861,640000;-188933649,800000;2958471,370000;103644004543,620000;64952620255,250000;22107275469,840000;13729029786,330000;248447606,550000;2646023759,280000;10479479252,940000;105809048746,430000;64841897327,930000;83499128248,340000;22337913012,430000;2012367589,550000;12534064493,330000;-185975178,430000;NULL;700749748,650000;-259527706,960000;627197220,110000;2129978983,160000;1647417540,280000;103579893,560000;90527192,300000;886468961,910000;278224738,790000;826207509,080000;25522;205
2012;9;4;0;390;1914544439,980000;344511687,020000;344507965,880000;107422812,300000;7100090,820000;307263,330000;392827,610000;12200,910000;6512,240000;114191077,690000;230316888,190000;21996914,650000;2430925724,940000;1908459277,200000;4387281,560000;3178791,120000;241229826,420000;17055120,220000;1356428918,310000;2641801277,460000;1899303329,000000;877075868,490000;1597373583,790000;39965761,460000;2909461,190000;252313802,840000;NULL;252490893,520000;239612005,900000;239789096,580000;260606759,910000;105360,260000;9437207,800000;11566703,370000;170976,800000;1281,410000;0,000000;116219;0
2012;9;4;1;390;27258101980,830000;4479030530,830000;4479158816,040000;2953135329,030000;209555652,050000;14575628,600000;41872079,890000;16300521,150000;92637,730000;3209400121,480000;1269758694,560000;3518542,190000;29702276299,980000;26169634360,590000;142861527,220000;301557243,620000;1996237318,200000;1370928201,290000;9478920206,980000;29231108073,240000;25862601391,090000;18058435504,040000;11137247205,720000;1004768437,970000;-865537594,590000;1273277236,750000;NULL;1281310590,540000;1014393958,780000;1022427312,570000;1622701034,080000;429195742,760000;272153395,540000;195932284,060000;8028230,530000;364554997,670000;75619586,390000;97009;300
2012;9;5;0;390;1905270145,250000;302084789,060000;303678872,790000;191233157,420000;6235174,200000;2567564,820000;9012919,360000;274466,840000;1749690,490000;210772934,620000;92905938,170000;53456456,000000;2741681782,900000;1811910679,130000;45026151,180000;39533914,180000;128920079,780000;58905468,700000;876126378,160000;3509741308,990000;1808682399,420000;2253728641,380000;1090891688,220000;98816251,310000;9542774,560000;146362394,170000;NULL;149151687,820000;131356488,040000;134145781,690000;167934527,270000;1646898,920000;18217619,180000;15379100,730000;2789293,640000;0,000000;115,520000;70585;0
2012;9;5;1;390;144715874674,620000;22714984432,860000;22782999173,630000;13176944666,330000;345676844,190000;1240785834,090000;3362179144,820000;377612271,960000;46313848,110000;18537736491,490000;4245262682,140000;2773572,270000;153729534431,640000;117175438717,660000;12157316640,110000;12623080286,620000;1793409770,150000;9734039592,570000;37778712237,180000;151921250985,650000;117026468407,070000;123121203855,500000;28955450788,480000;2262479447,320000;-9745055497,930000;4248036254,410000;NULL;5501945425,730000;3975612355,780000;5229521527,100000;4743498243,030000;1332800630,710000;216294333,970000;196990250,180000;1253535270,040000;1188532723,220000;210335130,310000;63987;370
2012;9;6;0;390;140530333,750000;26147103,700000;26147827,850000;8853953,320000;396427,920000;55978,590000;81354,230000;45311,900000;6,070000;9413749,460000;16734078,390000;575,640000;154341550,750000;139592496,680000;4385718,040000;1897492,270000;2294572,360000;5697801,800000;88469580,010000;148313470,350000;139563087,780000;50826004,790000;97571713,840000;2479672,440000;5591167,430000;16734654,030000;NULL;16764548,300000;16156914,990000;16186809,260000;17311635,260000;19141,300000;524475,840000;612109,940000;29894,270000;0,000000;0,000000;5736;0
2012;9;6;1;390;7832152775,470000;1311958168,360000;1312201300,950000;912626460,800000;43020524,490000;10208258,820000;26321135,970000;47299776,700000;8121,660000;1038091594,250000;274109706,700000;0,000000;8756141021,780000;7297712924,650000;167033722,260000;292480877,210000;183432255,210000;816862971,830000;2105955917,950000;8061288630,480000;7291531685,560000;5586835544,610000;2476099329,760000;245358340,170000;252115826,600000;274109706,700000;NULL;283086957,540000;260554833,870000;269532084,710000;390208482,630000;76037883,130000;23197385,580000;12824370,760000;8977250,840000;108851693,640000;126444581,890000;8855;77
2012;9;7;0;390;119781143,710000;22487153,610000;22487744,300000;5469809,920000;366809,090000;23785,050000;14732,900000;14046,290000;0,000000;5875295,360000;16612448,940000;0,000000;126729015,370000;119496025,220000;490555,310000;704573,560000;3908467,580000;2133605,490000;86982552,880000;124464534,080000;119316565,100000;31446434,520000;93153259,410000;2395280,360000;1025171,180000;16612448,940000;NULL;16627683,360000;16310108,950000;16325343,370000;16881214,300000;0,000000;258037,480000;315137,290000;15234,420000;0,000000;0,000000;3883;0
2012;9;7;1;390;2993478018,280000;570792380,590000;570792812,220000;195707767,670000;52091710,490000;176505,750000;4192627,380000;3606594,710000;1493,580000;252842163,070000;317950649,150000;0,000000;56886965464,200000;2856420273,760000;14847430,330000;447923112,050000;51886022712,880000;1768242270,660000;1635439619,360000;55175262304,010000;2768779386,830000;4590424772,410000;50584987900,030000;531843874,490000;438553822,930000;317950649,150000;NULL;318136237,450000;307640768,740000;307826357,040000;80382317,200000;6757284,040000;1836557,500000;2178714,510000;185588,300000;242473285,530000;4441930,240000;1540;44
2012;9;8;0;390;2139465065,410000;398291786,910000;398338942,050000;113233055,070000;6302218,520000;842272,290000;730339,610000;180332,490000;21848,230000;121096203,900000;277242738,150000;135014,890000;2355608205,350000;2132410573,640000;21034921,050000;20673970,530000;113318278,500000;35705675,400000;1462797056,090000;2292575692,510000;2130884429,220000;674316247,390000;1618919934,040000;38947825,450000;33695216,640000;277377753,040000;NULL;277809084,100000;269293048,120000;269724379,180000;283615871,800000;81068,420000;5364485,120000;8888713,410000;429840,050000;0,000000;0,000000;66458;0
2012;9;8;1;390;28557395947,910000;5212487724,640000;5213559504,510000;3348599944,990000;162672378,020000;41852808,450000;81376287,180000;100204709,080000;259703,240000;3729043939,690000;1484515564,820000;4035,100000;32120043133,330000;27173264838,180000;800347130,720000;1049739073,490000;1140426531,480000;1717399018,180000;8361412967,270000;30463977192,930000;27074959158,290000;19748522895,080000;10781358997,370000;824942838,360000;1177076004,230000;1484519599,920000;NULL;1522844857,870000;1388610960,870000;1426936218,820000;1632783526,690000;158043073,870000;125910144,020000;82883199,750000;38324774,110000;201622721,940000;78956170,540000;45696;353
2012;9;9;0;390;131532666,740000;20849500,610000;20850072,610000;8092951,460000;726170,150000;42456,640000;42271,890000;18629,260000;395,820000;8767255,770000;12082816,840000;418315,210000;157489601,690000;130715522,860000;281910,450000;1462348,870000;20241140,080000;806918,290000;82262484,920000;159260583,460000;130657327,520000;54493872,940000;104198220,850000;5224723,050000;1275843,580000;12501132,050000;NULL;12517585,040000;11263981,080000;11280434,070000;13289481,420000;61474,380000;781073,100000;1186292,150000;16452,990000;0,000000;0,000000;7568;0
2012;9;9;1;390;2416107657,350000;297196629,050000;297195318,030000;194036722,380000;18241671,080000;552042,900000;2673430,450000;1336979,140000;2391,960000;215374896,640000;81820421,390000;105196,550000;10301622696,890000;2362772031,320000;5880179,280000;48839716,910000;7845904764,770000;37919403,960000;997393625,830000;10274986742,900000;2354210211,380000;2674672787,340000;7602498742,120000;171134513,080000;32825775,170000;81925617,940000;NULL;82396147,290000;56072093,130000;56542622,480000;102269525,330000;3537270,740000;22676837,940000;23587407,480000;470529,350000;9269836,500000;5665996,820000;6539;76
2012;9;10;0;390;1556223180,100000;187567245,190000;187592044,860000;137252252,220000;6913303,670000;418888,780000;622552,560000;132177,010000;9167,960000;145177550,040000;42414494,820000;18150709,880000;1648579487,390000;1550395929,130000;4029714,100000;4072143,070000;16228928,510000;4757251,670000;825874529,330000;2583753016,420000;1549522343,930000;1689467936,950000;877774127,650000;57675632,320000;2556012,500000;60565204,700000;NULL;60783875,990000;45721782,180000;45940453,470000;78985636,610000;234961,500000;16858299,670000;16179507,150000;218671,290000;0,000000;0,000000;59507;0
2012;9;10;1;390;12024087277,940000;1341698654,620000;1341780746,720000;1021747818,580000;82204172,700000;8623264,020000;13670307,760000;30085019,140000;130090,880000;1154426078,570000;187354668,150000;2384981,770000;12965337257,970000;11702414382,610000;20171438,050000;83883680,180000;948957652,660000;205723882,450000;4737420807,940000;13028704581,540000;11688189526,040000;7238912043,160000;5784999791,910000;487223012,250000;-16946646,090000;189739649,920000;NULL;197174582,990000;136955329,300000;144390262,370000;320550602,470000;52265366,700000;78665842,900000;51999081,700000;7434933,060000;21519164,410000;22183168,360000;29564;252
2012;9;99;0;390;31726891,730000;5822791,410000;5823153,680000;496638,630000;78080,640000;3171,600000;0,000000;0,000000;0,000000;580900,670000;5242253,010000;1168,710000;33483771,380000;31666038,180000;0,000000;0,000000;2393346,690000;2000,000000;28494447,330000;33504127,070000;31029867,400000;3403952,670000;30153171,370000;-121787,040000;-69302,070000;5243421,720000;NULL;5249887,800000;5162074,280000;5168540,360000;5354410,980000;0,000000;100945,120000;93335,190000;6466,080000;0,000000;0,000000;2400;0
2012;9;99;1;390;437506453,900000;79237680,110000;79315317,960000;13944874,920000;736417,890000;2849221,910000;58203816,020000;8595,790000;0,000000;75737770,560000;3577547,400000;-3883,300000;295527374,050000;114843517,060000;28961377,920000;21460368,790000;1952744,420000;128364365,860000;47395215,130000;183145126,270000;114788517,060000;406292537,270000;-223147411,000000;4971774,680000;-275847788,170000;3573664,100000;NULL;6639120,430000;-893515,400000;2171940,930000;9798178,800000;532749,600000;6176395,310000;3982643,840000;3065456,330000;0,000000;1144,160000;1743;0
2012;10;1;0;390;263557024,450000;38863360,540000;38898119,240000;11783050,240000;2244669,060000;88481,320000;143768,320000;2331,350000;133135,670000;14336442,940000;24561676,300000;-445583,750000;294649374,110000;261074893,960000;3172520,150000;356656,910000;2369806,260000;5588820,470000;177452474,850000;324258843,590000;257192718,250000;128723980,610000;195352038,950000;14399510,020000;1991756,610000;24116092,550000;NULL;24135605,590000;21751503,200000;21771016,240000;30533234,480000;587996,690000;6073035,100000;2119386,360000;19513,040000;0,000000;0,000000;14518;0
2012;10;1;1;390;1543301103,010000;134277106,170000;134685226,300000;131384189,840000;7260400,050000;422368,240000;2806023,960000;302347,790000;3559260,590000;145523068,480000;-10837842,180000;-86323,980000;1624216590,850000;1516750208,960000;70814795,090000;20836674,320000;8124075,090000;3856034,450000;262722525,570000;1701863033,670000;1512815223,490000;1323330300,340000;378420686,320000;42898304,820000;65715443,800000;-10924166,160000;NULL;-10792705,300000;-15343440,430000;-15211979,570000;21265058,110000;15639030,540000;17090610,110000;5516241,090000;131460,860000;1978610,280000;341492,190000;3850;22
2012;10;2;0;390;46570418,430000;8031828,090000;8034103,240000;4083713,220000;618623,340000;6729,260000;60680,900000;2,610000;2436,600000;4749985,880000;3284117,360000;2006,440000;48678592,750000;46205130,890000;104810,920000;1459395,540000;87965,350000;1118060,820000;20487055,590000;47684395,290000;45890007,440000;22994882,630000;24704267,120000;3078240,530000;1198478,920000;3286123,800000;NULL;3290830,600000;2796655,450000;2801362,250000;4097735,100000;79602,340000;758419,080000;463087,860000;4706,800000;0,000000;0,000000;1718;0
2012;10;2;1;390;2988387246,960000;466831337,950000;466853751,960000;324207366,830000;49574753,830000;20805687,270000;13311948,120000;1331341,540000;163975,970000;406653840,600000;60199911,360000;0,000000;3382449222,200000;2872507422,450000;74732200,530000;336195296,070000;21242520,120000;85654425,780000;829102349,560000;3331332651,850000;2864491869,980000;2032591039,020000;1298848843,720000;256269585,050000;210656044,200000;60199911,360000;NULL;80700924,640000;48302679,200000;68803692,480000;96026848,880000;52303603,980000;22100139,960000;10939349,110000;20501013,280000;55710985,850000;18093314,150000;3984;58
2012;10;3;0;390;310635728,510000;53439461,140000;53671626,080000;34184664,770000;1217604,460000;581844,830000;714149,720000;11591,980000;73798,610000;36781688,550000;16889937,530000;5311550,460000;344357853,590000;305948989,710000;6890544,660000;5533211,960000;984526,570000;1967500,300000;135317972,890000;417354424,270000;305232791,110000;259909291,750000;146516739,430000;8079760,410000;3690308,630000;22201487,990000;NULL;22787984,890000;19985386,000000;20571882,900000;24170197,470000;174976,080000;1762964,560000;2245804,560000;586496,900000;0,000000;0,000000;8181;0
2012;10;3;1;390;28873523473,710000;4750161170,430000;4762700430,350000;3111008768,730000;160839433,670000;301769477,620000;816891384,210000;88315538,290000;14165064,930000;4490833567,360000;271866862,990000;551633,980000;33543070651,890000;23264882962,590000;5268885139,380000;4521525259,570000;52475582,830000;500905201,290000;4604947532,660000;34190879531,610000;23192278550,280000;25763385901,800000;8431776904,880000;1062471903,790000;3230310808,270000;272418496,970000;NULL;576283897,550000;220319430,650000;524184831,230000;908594696,260000;611799660,740000;50234403,220000;58950870,000000;303864175,720000;56311540,670000;23601455,340000;16240;132
2012;10;4;0;390;1080730378,130000;197422417,820000;197415536,920000;54174819,850000;8766595,560000;367430,360000;311757,690000;25087,980000;2424,690000;63469634,240000;133945902,680000;6971618,830000;1148635741,090000;1073407667,570000;2732874,930000;1608557,590000;7220316,370000;7347950,170000;757658727,950000;1235421650,520000;1064346347,510000;386167559,810000;808813167,670000;45647491,080000;1461002,090000;140917521,510000;NULL;141055490,700000;130223360,640000;130361329,830000;150308451,860000;143261,100000;10649755,600000;9309214,310000;99089,190000;2275,960000;0,000000;78549;0
2012;10;4;1;390;11576346717,790000;1801614856,490000;1801525950,950000;1165556830,530000;93746256,920000;4495345,460000;11106038,610000;4796409,340000;101667,980000;1262403627,740000;539122323,210000;641706,260000;12375675039,860000;11173855415,450000;63284816,520000;106486683,390000;456887700,700000;757024436,510000;4535552360,160000;12060273620,460000;11024048148,520000;6809023149,340000;5253607979,770000;395189723,080000;84985183,980000;539764029,470000;NULL;543189778,680000;360899594,360000;364325343,570000;717617948,250000;160653907,390000;116030688,170000;136231615,720000;3425749,210000;103444314,640000;47248167,620000;47804;275
2012;10;5;0;390;1129813696,200000;179401148,470000;180334198,290000;121684496,590000;4289860,500000;1938373,240000;4887093,680000;359734,880000;2053654,770000;135103324,210000;45230874,080000;27008450,810000;1757432317,960000;1079987873,930000;27135142,920000;54183298,290000;71214106,380000;56571878,770000;436755397,550000;2164088973,130000;1077317492,590000;1471166250,240000;595850027,300000;65198775,320000;39226553,790000;72239324,890000;NULL;74229468,600000;60536327,670000;62526471,380000;88838236,950000;2325764,330000;13653539,190000;11898157,360000;1988244,970000;0,000000;0,000000;41974;0
2012;10;5;1;390;58714248024,550000;7860605081,500000;7889330457,030000;6784343189,340000;252495265,140000;366020047,160000;417431622,240000;74390355,540000;69562167,270000;7960644987,700000;-71314530,670000;1049102,250000;69675306989,690000;53799692779,160000;6477461861,310000;7075641808,520000;198535413,050000;2063336154,390000;5745891079,180000;71348962014,620000;53692000203,030000;56886206431,090000;14526056850,610000;1398634709,090000;7816984305,000000;-70265428,420000;NULL;298302116,690000;-166245136,230000;202322408,880000;1159000159,290000;1102076021,510000;106009600,650000;93656772,230000;368516760,950000;64263813,870000;87766826,430000;39371;211
2012;10;6;0;390;54805587,130000;9757723,440000;9759599,230000;4516541,550000;222431,500000;33933,420000;173875,130000;39304,360000;0,000000;4979815,740000;4779783,490000;0,000000;61824483,300000;53303936,250000;1795065,080000;1646909,870000;562661,890000;4242085,880000;27431309,970000;57694065,110000;53292829,120000;26476765,550000;31216081,150000;1371925,360000;2524528,560000;4779783,490000;NULL;4785376,850000;4473329,810000;4478923,170000;5213248,870000;0,000000;422976,010000;316989,260000;5593,360000;0,000000;0,000000;2484;0
2012;10;6;1;390;1223789501,000000;199633178,540000;199652742,080000;195563153,410000;3119571,990000;418615,870000;4056105,480000;3285189,920000;7406,750000;210089049,120000;-10436307,040000;0,000000;1185398095,160000;983685458,810000;14499807,300000;26122001,020000;120818333,650000;43875109,990000;91258404,000000;1332830938,820000;979542384,520000;1172309853,910000;160602235,690000;15206419,630000;17579973,060000;-10436307,040000;NULL;-10236241,320000;-13955762,970000;-13755697,250000;77314158,820000;81560493,980000;4957921,850000;3412500,780000;200065,720000;5171055,220000;6511067,110000;3152;14
2012;10;7;0;390;50583428,160000;9555475,850000;9555478,100000;2478181,780000;201126,120000;38770,340000;1207,780000;3447,250000;0,000000;2718550,320000;6836927,780000;337,150000;55538061,130000;50430905,450000;278038,690000;634337,450000;2824025,720000;1296856,550000;35777142,260000;54243100,230000;50394617,950000;13953241,670000;40274170,550000;1292137,880000;896869,210000;6837264,930000;NULL;6838930,590000;6619083,160000;6620748,820000;6910616,750000;0,000000;113424,920000;178962,550000;1665,660000;0,000000;0,000000;2044;0
2012;10;7;1;390;285891184,490000;51402533,610000;51416108,810000;33950788,400000;10285069,590000;113347,840000;442281,060000;12995,650000;1654,070000;44715054,620000;6701054,190000;0,000000;15017638033,650000;277119012,700000;310274,910000;349974139,170000;14392574984,630000;4541367,590000;54107134,220000;15019353552,490000;270182805,850000;547633593,370000;14471773915,030000;58179627,320000;347596356,410000;6701054,190000;NULL;6703182,970000;1253578,620000;1255707,400000;17740205,950000;5280085,580000;1521016,230000;1204807,820000;2128,780000;8229013,610000;16709686,990000;741;28
2012;10;8;0;390;1103541848,630000;204559640,190000;204567756,690000;58221273,510000;4467893,860000;306021,310000;424599,540000;91975,100000;30702,560000;63419944,660000;141147812,030000;138361,780000;1208559979,870000;1098649892,260000;8029552,000000;13827307,600000;65102278,840000;10667370,400000;748354251,530000;1187567362,280000;1097293496,660000;343378712,750000;845378581,470000;27032200,240000;18905385,090000;141286173,810000;NULL;141417747,730000;135607772,770000;135739346,690000;144114349,050000;180110,290000;2868950,820000;5475446,510000;131573,920000;0,000000;0,000000;38471;0
2012;10;8;1;390;5861520857,490000;1079844512,400000;1080089065,600000;445122631,640000;109202131,750000;13107894,780000;12107641,850000;57529295,260000;74354,070000;635157333,300000;444931732,300000;13655,190000;5743035675,300000;5211719111,190000;131878375,980000;188315927,920000;210626565,930000;256927807,840000;2441165549,690000;5743346215,030000;4931603320,350000;2934515010,550000;2815691506,510000;321285493,520000;180334389,690000;444945387,490000;NULL;457357155,620000;408695380,360000;421107148,490000;461355881,500000;29897922,330000;27624275,530000;24528274,790000;12411768,130000;41439508,670000;12048060,190000;20552;199
